Trip Year,Trip Month,Start Station,Average Trip Duration in Seconds,Trip Duration in Minutes 
2020,October,31 Ave & Crescent St,914.86,15
2020,October,31 Ave & Steinway St,1038.47,17
2020,October,31 St & 23 Ave,862.13,14
2020,October,31 St & Astoria Blvd,807.2,13
2020,October,31 St & Broadway,832.36,14
2020,October,31 St & Hoyt Ave N,2028.83,34
2020,October,31 St & Newtown Ave,810.36,14
2020,October,31 St & Northern Blvd,872.89,15
2020,October,31 St & Thomson Ave,1277.27,21
2020,October,34 Ave & 13 St,1637.19,27
2020,October,34 Ave & 21 St,886.05,15
2020,October,34 Ave & 38 St,1034.07,17
2020,October,34 St & 35 Ave,975.95,16
2020,October,35 Ave & 10 St,854.81,14
2020,October,35 Ave & 37 St,895.38,15
2020,October,35 St & 34 Ave,1020.69,17
2020,October,35 St & Broadway,1017.86,17
2020,October,36 Ave & 10 St,834.22,14
2020,October,36 Ave & 31 St,861.48,14
2020,October,37 Ave & 35 St,925.37,15
2020,October,37 St & 24 Ave,1246.23,21
2020,October,38 Ave & 29 St,926.02,15
2020,October,39 St & 2 Ave,2047.87,34
2020,October,4 Ave & 9 St,1273.07,21
2020,October,4 Ave & E 12 St,943.13,16
2020,October,40 Ave & 9 St,1278.56,21
2020,October,40 Ave & Crescent St,930.01,16
2020,October,43 St & Broadway,1232.16,21
2020,October,44 Dr & 21 St,1276.43,21
2020,October,44 Dr & Jackson Ave,1849.06,31
2020,October,45 Rd & 11 St,995.05,17
2020,October,46 Ave & 5 St,1122.91,19
2020,October,47 Ave & 31 St,1306.1,22
2020,October,47 Ave & Skillman Ave,1115.53,19
2020,October,48 Ave & 30 Pl,1553.95,26
2020,October,48 Ave & 5 St,1094.29,18
2020,October,49 Ave & 21 St,1052.61,18
2020,October,5 Av & W 139 St,1004.9,17
2020,October,5 Ave & 3 St,992.67,17
2020,October,5 Ave & E 103 St,1361.9,23
2020,October,5 Ave & E 126 St,975.44,16
2020,October,5 Ave & E 135 St,1667.74,28
2020,October,5 Ave & E 29 St,1460.62,24
2020,October,5 Ave & E 63 St,1641.49,27
2020,October,5 Ave & E 73 St,1342.78,22
2020,October,5 Ave & E 78 St,1814.9,30
2020,October,5 Ave & E 88 St,1548.42,26
2020,October,5 Ave & E 93 St,1234.58,21
2020,October,5 Ave & W 131 St,1307.4,22
2020,October,5 St & 51 Ave,1111.08,19
2020,October,5 St & 6 Ave,1078.75,18
2020,October,6 Ave & 12 St,1169.72,19
2020,October,6 Ave & 9 St,858.45,14
2020,October,6 Ave & Broome St,983.41,16
2020,October,6 Ave & Canal St,1492.83,25
2020,October,6 Ave & W 33 St,1017.24,17
2020,October,6 Ave & W 34 St,1026.57,17
2020,October,6 St & 7 Ave,1027.11,17
2020,October,7 Ave & Central Park South,1397.12,23
2020,October,7 Ave & Park Pl,844.87,14
2020,October,7 St & 3 Ave,1024.54,17
2020,October,7 St & 5 Ave,980.02,16
2020,October,8 Ave & W 16 St,795.86,13
2020,October,8 Ave & W 31 St,965.98,16
2020,October,8 Ave & W 33 St,1265.73,21
2020,October,8 Ave & W 38 St,1258.32,21
2020,October,8 Ave & W 52 St,1020.52,17
2020,October,9 Ave & W 18 St,1291.2,22
2020,October,9 Ave & W 22 St,1031.18,17
2020,October,9 Ave & W 28 St,890.22,15
2020,October,9 Ave & W 45 St,1305.29,22
2020,October,9 St & 44 Rd,1288.33,21
2020,October,Adam Clayton Powell Blvd & W 115 St,992.25,17
2020,October,Adam Clayton Powell Blvd & W 118 St,1081.94,18
2020,October,Adam Clayton Powell Blvd & W 123 St,1394.36,23
2020,October,Adam Clayton Powell Blvd & W 126 St,2264.87,38
2020,October,Adam Clayton Powell Blvd & W 130 St,1066.37,18
2020,October,Adam Clayton Powell Blvd & W 132 St,2728.48,45
2020,October,Adam Clayton Powell Blvd & W 138 St,1268.77,21
2020,October,Adam Clayton Powell Blvd & W 141 St,2246.46,37
2020,October,Adam Clayton Powell Blvd & W 151 St,1883.16,31
2020,October,Adelphi St & Myrtle Ave,863.5,14
2020,October,Albany Ave & Fulton St,1392.13,23
2020,October,Alexander Ave & E 134 St,1168.27,19
2020,October,Allen St & Hester St,1137.88,19
2020,October,Allen St & Rivington St,1045.92,17
2020,October,Allen St & Stanton St,954.55,16
2020,October,Amsterdam Ave & W 119 St,1058.61,18
2020,October,Amsterdam Ave & W 125 St,1701.91,28
2020,October,Amsterdam Ave & W 131 St,1179.06,20
2020,October,Amsterdam Ave & W 136 St,8370.81,140
2020,October,Amsterdam Ave & W 152 St,1521.13,25
2020,October,Amsterdam Ave & W 156 St,1284.18,21
2020,October,Amsterdam Ave & W 162 St,1151.35,19
2020,October,Amsterdam Ave & W 167 St,1091.88,18
2020,October,Amsterdam Ave & W 172 St,2030.11,34
2020,October,Amsterdam Ave & W 175 St,1486.92,25
2020,October,Amsterdam Ave & W 180 St,1610.54,27
2020,October,Amsterdam Ave & W 183 St,2847.96,47
2020,October,Amsterdam Ave & W 66 St,985.37,16
2020,October,Amsterdam Ave & W 73 St,935.53,16
2020,October,Amsterdam Ave & W 82 St,975,16
2020,October,Anderson Ave & W 164 St,2163.48,36
2020,October,Astoria Park S & Shore Blvd,1043.96,17
2020,October,Atlantic Ave & Fort Greene Pl,1038.92,17
2020,October,Atlantic Ave & Furman St,1636.76,27
2020,October,Audobon Ave & W 179 St,1568.31,26
2020,October,Avenue C & E 18 St,1035.56,17
2020,October,Avenue D & E 10 St,968.14,16
2020,October,Avenue D & E 3 St,1004.32,17
2020,October,Avenue D & E 8 St,972.17,16
2020,October,Baltic St & 5 Ave,1060.42,18
2020,October,Bank St & Hudson St,1077.65,18
2020,October,Bank St & Washington St,1269.51,21
2020,October,Banker St & Meserole Ave,936.4,16
2020,October,Barclay St & Church St,1235.41,21
2020,October,Barrow St & Hudson St,1052.56,18
2020,October,Barry St & Tiffany St,2047.53,34
2020,October,Bayard St & Baxter St,1059.35,18
2020,October,Bayard St & Leonard St,979.65,16
2020,October,Beaver St & Fayette St,1016.16,17
2020,October,Beck St & Leggett Ave,1497.26,25
2020,October,Bedford Ave & Bergen St,1193.1,20
2020,October,Bedford Ave & Montgomery St,1949.03,32
2020,October,Bedford Ave & Nassau Ave,1143.93,19
2020,October,Bedford Ave & S 9 St,1115.85,19
2020,October,Bergen Ave & E 152 St,793.24,13
2020,October,Bergen St & Flatbush Ave,1106.84,18
2020,October,Bergen St & Smith St,1010.82,17
2020,October,Bergen St & Vanderbilt Ave,1309.57,22
2020,October,Berkeley Pl & 6 Ave,1090.96,18
2020,October,Berkeley Pl & 7 Ave,1047.19,17
2020,October,Berry St & N 8 St,958.25,16
2020,October,Bialystoker Pl & Delancey St,949.48,16
2020,October,Boerum St & Broadway,1048.85,17
2020,October,Bond St & Bergen St,1167.4,19
2020,October,Bond St & Fulton St,1043.02,17
2020,October,Boone Ave & E 172 St,1305.23,22
2020,October,Boston Rd & E 167 St,1689.87,28
2020,October,Boston Rd & Prospect Ave,3219.52,54
2020,October,Bradhurst Ave & W 148 St,1227.68,20
2020,October,Broad St & Bridge St,1582.39,26
2020,October,Broadway & 12 St,1006.95,17
2020,October,Broadway & Battery Pl,1505.67,25
2020,October,Broadway & Berry St,1731.8,29
2020,October,Broadway & E 14 St,1170.47,20
2020,October,Broadway & E 22 St,905.06,15
2020,October,Broadway & Furman Ave,1705.33,28
2020,October,Broadway & Hancock St,1277.9,21
2020,October,Broadway & Kosciuszko St,1154.46,19
2020,October,Broadway & Madison St,2059.88,34
2020,October,Broadway & Moylan Pl,1324.08,22
2020,October,Broadway & Roebling St,948.1,16
2020,October,Broadway & W 122 St,1582.74,26
2020,October,Broadway & W 131 St,1737.23,29
2020,October,Broadway & W 133 St,2249.24,37
2020,October,Broadway & W 153 St,1729.54,29
2020,October,Broadway & W 155 St,1604.77,27
2020,October,Broadway & W 160 St,3936.19,66
2020,October,Broadway & W 165 St,1683,28
2020,October,Broadway & W 25 St,1398.86,23
2020,October,Broadway & W 29 St,932.09,16
2020,October,Broadway & W 36 St,1249.83,21
2020,October,Broadway & W 37 St,1888.54,31
2020,October,Broadway & W 38 St,1092.79,18
2020,October,Broadway & W 41 St,1227.96,20
2020,October,Broadway & W 49 St,1315.63,22
2020,October,Broadway & W 51 St,1247.3,21
2020,October,Broadway & W 53 St,1109.84,18
2020,October,Broadway & W 56 St,1062.75,18
2020,October,Broadway & W 60 St,1241.36,21
2020,October,Broadway & Whipple St,926.37,15
2020,October,Bronx Shore Comfort Station,1927.43,32
2020,October,Brook Ave & E 138 St,7663.24,128
2020,October,Brook Ave & E 141 St,1240.24,21
2020,October,Brook Ave & E 148 St,3680.84,61
2020,October,Brook Ave & E 157 St,1430.25,24
2020,October,Brooklyn Bridge Park - Pier 2,1597.05,27
2020,October,Bus Slip & State St,1515.06,25
2020,October,Bushwick Ave & Dekalb Ave,1151.52,19
2020,October,Bushwick Ave & Forrest St,1040.7,17
2020,October,Bushwick Ave & Furman Ave,1359.53,23
2020,October,Bushwick Ave & Harman St,1105.71,18
2020,October,Bushwick Ave & Linden St,1178.92,20
2020,October,Bushwick Ave & McKibbin St,1125.03,19
2020,October,Bushwick Ave & Powers St,929.57,15
2020,October,Bushwick Ave & Stagg St,2620.27,44
2020,October,Butler St & Court St,1252.28,21
2020,October,Cabrini Blvd & W 177 St,2210.8,37
2020,October,Cadman Plaza E & Johnson St,1182.69,20
2020,October,Cadman Plaza E & Red Cross Pl,1309.18,22
2020,October,Calyer St & Jewel St,1074.34,18
2020,October,Cambridge Pl & Gates Ave,1029.85,17
2020,October,Canal St & Rutgers St,959.32,16
2020,October,Carlton Ave & Dean St,1012.83,17
2020,October,Carlton Ave & Flushing Ave,1001.04,17
2020,October,Carlton Ave & Park Ave,900.5,15
2020,October,Carmine St & 6 Ave,1270.56,21
2020,October,Carroll St & 5 Ave,1353.88,23
2020,October,Carroll St & 6 Ave,1173.76,20
2020,October,Carroll St & Bond St,961.98,16
2020,October,Carroll St & Columbia St,800.83,13
2020,October,Carroll St & Franklin Ave,1307.91,22
2020,October,Carroll St & Smith St,1144.4,19
2020,October,Carroll St & Washington Ave,1070.04,18
2020,October,Cathedral Pkwy & Broadway,1182.94,20
2020,October,Catherine St & Monroe St,1031.8,17
2020,October,Cauldwell Ave & E 158 St,2083.14,35
2020,October,Cauldwell Ave & E 161 St,1026.56,17
2020,October,Cedar St & Evergreen Ave,1086.09,18
2020,October,Cedar St & Myrtle Ave,1022.75,17
2020,October,Center Blvd & 48 Ave,1135.35,19
2020,October,Center Blvd & 51 Ave,1607.63,27
2020,October,Central Ave & Covert St,1150.54,19
2020,October,Central Ave & Decatur St,1400.86,23
2020,October,Central Ave & Flushing Ave,1062.04,18
2020,October,Central Ave & Himrod St,1003.76,17
2020,October,Central Ave & Melrose St,1186.52,20
2020,October,Central Ave & Starr Street,990.67,17
2020,October,Central Ave & Weirfield St,1202.26,20
2020,October,Central Ave & Woodbine St,1289.41,21
2020,October,Central Park North & Adam Clayton Powell Blvd,1365.57,23
2020,October,Central Park S & 6 Ave,1606.5,27
2020,October,Central Park W & W 103 St,1668.97,28
2020,October,Central Park W & W 91 St,1260.63,21
2020,October,Central Park W & W 97 St,1293.94,22
2020,October,Central Park West & W 68 St,1213.53,20
2020,October,Central Park West & W 72 St,1550.42,26
2020,October,Central Park West & W 76 St,1652.01,28
2020,October,Central Park West & W 85 St,1680.89,28
2020,October,Centre St & Chambers St,1841.98,31
2020,October,Centre St & Seneca Ave,1365.37,23
2020,October,Centre St & Worth St,1447.27,24
2020,October,Charlotte St & Boston Rd,1062,18
2020,October,Cherry St,1336.76,22
2020,October,Christopher St & Greenwich St,1268.91,21
2020,October,Clark St & Henry St,970.95,16
2020,October,Classon Ave & St Marks Ave,982.99,16
2020,October,Clay Ave & Claremont Pkwy,2590.48,43
2020,October,Clay Ave & E 173 St,6445.74,107
2020,October,Clermont Ave & Lafayette Ave,1013.47,17
2020,October,Clermont Ave & Park Ave,931.61,16
2020,October,Cleveland Pl & Spring St,1155.21,19
2020,October,Cliff St & Fulton St,1478.19,25
2020,October,Clinton Ave & Flushing Ave,1100.83,18
2020,October,Clinton Ave & Myrtle Ave,1075.84,18
2020,October,Clinton St & 4 Place,1230.09,21
2020,October,Clinton St & Centre St,865.01,14
2020,October,Clinton St & Grand St,804.94,13
2020,October,Clinton St & Joralemon St,1309.17,22
2020,October,Clinton St & Tillary St,1124.72,19
2020,October,Clinton St & Union St,1034.24,17
2020,October,Coffey St & Conover St,1471.41,25
2020,October,College Ave & E 170 St,3329.22,55
2020,October,Columbia Heights & Cranberry St,1243.53,21
2020,October,Columbia St & Degraw St,1098.92,18
2020,October,Columbia St & Kane St,2125.33,35
2020,October,Columbia St & Lorraine St,1240.31,21
2020,October,Columbia St & Rivington St,875.2,15
2020,October,Columbia St & W 9 St,1181.86,20
2020,October,Columbus Ave & W 103 St,1091.41,18
2020,October,Columbus Ave & W 72 St,1414.16,24
2020,October,Columbus Ave & W 95 St,1192.76,20
2020,October,Commerce St & Van Brunt St,1117.59,19
2020,October,Concord St & Bridge St,1081.63,18
2020,October,Concourse Village East & E 158 St,1055.75,18
2020,October,Concourse Village West & E 156 St,1285.26,21
2020,October,Congress St & Clinton St,2126.65,35
2020,October,Convent Ave & W 135 St,1702.25,28
2020,October,Convent Ave & W 151 St,1246.33,21
2020,October,Cooper Square & Astor Pl,1058.1,18
2020,October,Court St & Nelson St,1131.22,19
2020,October,Court St & State St,905.33,15
2020,October,Courtlandt Ave & E 149 St,3732.05,62
2020,October,Courtlandt Ave & E 157 St,1134.27,19
2020,October,Crescent St & 30 Ave,927.76,15
2020,October,Crescent St & 34 Ave,795.96,13
2020,October,Crescent St & 35 Ave,865.7,14
2020,October,Crescent St & Broadway,941.52,16
2020,October,Crescent St & Ditmars Blvd,2312.99,39
2020,October,Crotona Park East & E 173 St,2291.8,38
2020,October,Crotona Park North & Prospect Ave,1745.1,29
2020,October,Cumberland St & Lafayette Ave,1332.32,22
2020,October,Cypress Ave & George St,1025.32,17
2020,October,Cypress Ave & Palmetto St,1182.68,20
2020,October,Dawson St & Intervale Ave,1154.93,19
2020,October,DeKalb Ave & Franklin Ave,1059.75,18
2020,October,DeKalb Ave & Hudson Ave,1444.27,24
2020,October,DeKalb Ave & S Portland Ave,1228.45,20
2020,October,DeKalb Ave & Vanderbilt Ave,981.23,16
2020,October,Dean St & 4 Ave,978.47,16
2020,October,Dean St & Franklin Ave,953.49,16
2020,October,Dean St & Hoyt St,1030.84,17
2020,October,Degraw St & Hoyt St,937.91,16
2020,October,Degraw St & Smith St,1048.86,17
2020,October,Delancey St & Eldridge St,1049.1,17
2020,October,Devoe St & Lorimer St,956.4,16
2020,October,Devoe St & Morgan Ave,872.37,15
2020,October,Ditmars Blvd & 19 St,1191.14,20
2020,October,Division Ave & Hooper St,1507.6,25
2020,October,Division Ave & Marcy Ave,963.32,16
2020,October,Division St & Bowery,1010.2,17
2020,October,Dock 72 Way & Market St,940.67,16
2020,October,Douglass St & 3 Ave,835.06,14
2020,October,Douglass St & 4 Ave,1500.64,25
2020,October,Driggs Ave & Lorimer St,955.12,16
2020,October,Driggs Ave & N 9 St,1016.68,17
2020,October,Driggs Ave & N Henry St,950.41,16
2020,October,Duane St & Greenwich St,1068.83,18
2020,October,Duffield St & Willoughby St,1055.49,18
2020,October,Dwight St & Van Dyke St,1689.35,28
2020,October,E 10 St & 5 Ave,1081.82,18
2020,October,E 10 St & Avenue A,966.59,16
2020,October,E 102 St & 1 Ave,1042.95,17
2020,October,E 102 St & Park Ave,1384.82,23
2020,October,E 103 St & Lexington Ave,947.02,16
2020,October,E 106 St & 1 Ave,1203.37,20
2020,October,E 106 St & Lexington Ave,1344.8,22
2020,October,E 106 St & Madison Ave,1046.33,17
2020,October,E 109 St & 3 Ave,1402.61,23
2020,October,E 11 St & 1 Ave,929.03,15
2020,October,E 11 St & 2 Ave,918.1,15
2020,October,E 11 St & Avenue B,943.92,16
2020,October,E 110 St & Madison Ave,1049.75,17
2020,October,E 114 St & 1 Ave,1181.68,20
2020,October,E 115 St & Lexington Ave,1480.52,25
2020,October,E 115 St & Madison Ave,1051.56,18
2020,October,E 116 St & 2 Ave,1030.64,17
2020,October,E 118 St & 1 Ave,2166.7,36
2020,October,E 118 St & 3 Ave,2778.46,46
2020,October,E 118 St & Madison Ave,969.87,16
2020,October,E 118 St & Park Ave,1134.08,19
2020,October,E 12 St & 3 Ave,856.65,14
2020,October,E 123 St & Lexington Ave,1044.22,17
2020,October,E 128 St & 3 Ave,1212.34,20
2020,October,E 128 St & Madison Ave,2995.9,50
2020,October,E 13 St & Avenue A,864.99,14
2020,October,E 132 St & Madison Ave,2857.91,48
2020,October,E 133 St & Cypress Pl,1091.05,18
2020,October,E 134 St & Walnut Ave,1724.33,29
2020,October,E 135 St & St Ann's Ave,1029.35,17
2020,October,E 138 St & 5 Av,1014.46,17
2020,October,E 138 St & Canal St W,1341.76,22
2020,October,E 138 St & Cypress Ave,1112.23,19
2020,October,E 138 St & Grand Concourse,1093.69,18
2020,October,E 138 St & Willow Ave,7741.46,129
2020,October,E 141 St & Jackson Ave,982.95,16
2020,October,E 141 St & St Ann's Ave,1050.25,18
2020,October,E 142 St & 3 Ave,1204.12,20
2020,October,E 144 St & Brook Ave,1731.59,29
2020,October,E 147 St & Bergen Ave,2384.34,40
2020,October,E 149 St & Eagle Ave,1444.15,24
2020,October,E 149 St & Jackson Ave,2143.59,36
2020,October,E 149 St & Morris Ave,3709.72,62
2020,October,E 149 St & Park Ave,1859.26,31
2020,October,E 15 St & 3 Ave,917.26,15
2020,October,E 150 St & Gerard Ave,1994.07,33
2020,October,E 153 St & E 157 St,1116.24,19
2020,October,E 155 St & Courtlandt Ave,17141.25,286
2020,October,E 156 & Brook Ave,1043.53,17
2020,October,E 157 St & River Ave,2882.88,48
2020,October,E 158 St & Melrose Ave,2911.12,49
2020,October,E 16 St & 5 Ave,897.05,15
2020,October,E 16 St & Irving Pl,807.73,13
2020,October,E 160 St & Tinton Ave,1482.85,25
2020,October,E 161 St & Park Ave,8010.87,134
2020,October,E 161 St & River Ave,3194.94,53
2020,October,E 163 St & Tiffany St,1724.19,29
2020,October,E 163 St & Union Ave,1301.55,22
2020,October,E 165 St & Clay Ave,1210.04,20
2020,October,E 165 St & Fox St,1250.38,21
2020,October,E 165 St & Jerome Ave,1165.53,19
2020,October,E 167 St & Bryant Ave,1786,30
2020,October,E 167 St & Clay Ave,14662.07,244
2020,October,E 167 St & Franklin Ave,2210.67,37
2020,October,E 169 St & Fox St,1607.36,27
2020,October,E 169 St & Webster Ave,3937.57,66
2020,October,E 17 St & Broadway,911.93,15
2020,October,E 170 St & Clay Ave,1590.06,27
2020,October,E 170 St & Webster Ave,4212.38,70
2020,October,E 171 St & Webster Ave,4668.24,78
2020,October,E 174 St & Longfellow Ave,2494.67,42
2020,October,E 19 St & 3 Ave,874.4,15
2020,October,E 2 St & 2 Ave,873.69,15
2020,October,E 2 St & Avenue A,971.48,16
2020,October,E 2 St & Avenue B,876.79,15
2020,October,E 2 St & Avenue C,1089.77,18
2020,October,E 20 St & 2 Ave,932.14,16
2020,October,E 20 St & FDR Drive,1143.4,19
2020,October,E 20 St & Park Ave,1002,17
2020,October,E 23 St & 1 Ave,906.58,15
2020,October,E 25 St & 1 Ave,1038.45,17
2020,October,E 25 St & 2 Ave,911.57,15
2020,October,E 27 St & 1 Ave,819.51,14
2020,October,E 30 St & Park Ave S,1106.24,18
2020,October,E 31 St & 3 Ave,1087.24,18
2020,October,E 32 St & Park Ave,1023.37,17
2020,October,E 33 St & 1 Ave,1299.34,22
2020,October,E 33 St & 5 Ave,936.68,16
2020,October,E 39 St & Lexington Ave,980.13,16
2020,October,E 4 St & 2 Ave,1237.03,21
2020,October,E 41 St & Madison Ave,1115.37,19
2020,October,E 43 St & 2 Ave,1085.77,18
2020,October,E 43 St & 5 Ave,812.54,14
2020,October,E 44 St & 2 Ave,1006.48,17
2020,October,E 45 St & 3 Ave,1010.16,17
2020,October,E 47 St & 1 Ave,1040.85,17
2020,October,E 47 St & 2 Ave,1075.23,18
2020,October,E 47 St & Park Ave,913.78,15
2020,October,E 48 St & 3 Ave,1049.72,17
2020,October,E 48 St & 5 Ave,909.52,15
2020,October,E 5 St & Avenue C,1257.14,21
2020,October,E 51 St & 1 Ave,1034.01,17
2020,October,E 51 St & 2 Ave,1015.61,17
2020,October,E 51 St & Lexington Ave,1044.5,17
2020,October,E 53 St & Lexington Ave,939,16
2020,October,E 53 St & Madison Ave,900.43,15
2020,October,E 55 St & 2 Ave,1017.98,17
2020,October,E 56 St & 3 Ave,1007.21,17
2020,October,E 56 St & Madison Ave,1012.19,17
2020,October,E 58 St &  1 Ave (NW Corner),1044.1,17
2020,October,E 58 St & 1 Ave (NE Corner),1057.21,18
2020,October,E 58 St & 3 Ave,1021.93,17
2020,October,E 58 St & Madison Ave,1108.11,18
2020,October,E 59 St & Madison Ave,1569.62,26
2020,October,E 6 St & Avenue B,858.13,14
2020,October,E 6 St & Avenue D,1336.27,22
2020,October,E 60 St & York Ave,1078.78,18
2020,October,E 63 St & 3 Ave,1015.64,17
2020,October,E 65 St & 2 Ave,1001.17,17
2020,October,E 66 St & Madison Ave,1424.48,24
2020,October,E 67 St & Park Ave,1113.24,19
2020,October,E 68 St & 3 Ave,896.91,15
2020,October,E 68 St & Madison Ave,1204.17,20
2020,October,E 7 St & Avenue A,861.72,14
2020,October,E 72 St & Park Ave,1017.53,17
2020,October,E 72 St & York Ave,1135.7,19
2020,October,E 74 St & 1 Ave,964.15,16
2020,October,E 75 St & 3 Ave,1196.53,20
2020,October,E 76 St & Park Ave,1019.48,17
2020,October,E 77 St & 3 Ave,954.06,16
2020,October,E 78 St & 2 Ave,1106.08,18
2020,October,E 81 St & 2 Ave,1631.81,27
2020,October,E 81 St & 3 Ave,1001.94,17
2020,October,E 81 St & Park Ave,951.5,16
